gasoline_shock_pct,diesel_shock_pct,direct_index_increment,indirect_index_increment,indirect_log_change,september_cpi_w_all_items,q3_cpi_w_average,cola_raw_pct,cola_rounded_pct
5.0,220.00000000000003,1.4277310056751382,0.9683516547487961,0.002938922038141619,331.40426463418544,328.9964215447285,3.6977817294693547,3.7
5.0,225.0,1.4453329434107345,0.9812785010656083,0.002978096318131691,331.43479341823786,329.0065978060793,3.700989228576559,3.7
5.0,230.00000000000003,1.4629348811463307,0.9940084780945325,0.0030166724940958235,331.4651253330024,329.01670844433414,3.704176043660971,3.7
5.0,235.0,1.480536818881927,1.0065474996886927,0.0030546685551576754,331.49526629233213,329.0267554307774,3.7073427960601095,3.7
5.0,240.00000000000003,1.498138756617523,1.018901217060056,0.003092101690864457,331.5252219474391,329.0367406491464,3.710490079517129,3.7
5.0,245.00000000000003,1.5157406943531193,1.0310750341081436,0.003128988337881796,331.55499770222275,329.04666590074095,3.7136184617914085,3.7
5.0,250.0,1.5333426320887154,1.0430741216463757,0.0031653442233289066,331.5845987274966,329.0565329091655,3.716728486153165,3.7
5.0,255.00000000000003,1.550944569824312,1.0549034306198393,0.0032011844050400125,331.61402997420566,329.0663433247352,3.7198206727722303,3.7
5.0,260.0,1.5685465075599083,1.0665677043990962,0.003236523309010007,331.64329618572054,329.0760987285735,3.722895520009651,3.7
5.0,265.00000000000006,1.5861484452955044,1.0780714902264725,0.003271374764257398,331.6724019092835,329.08580063642785,3.725953505620294,3.7
5.0,270.0,1.6037503830311006,1.08941914988399,0.003305752035315391,331.70135150667664,329.09545050222556,3.728995087873716,3.7
